,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365
521,10000.0,10151.5682715955,10099.38648567906,10266.777756788824,10561.22936024653,10485.361622151257,10445.003511183651,10404.58953540048,10267.97777314742,10366.978902712835,10052.10669582231,9986.557340833064,9964.60172980156,10269.771227731771,10350.783257918283,10479.239762065516,10787.639613423817,10762.128425101402,10668.358784138703,10814.043599823168,10411.508808127865,9841.365584513844,10065.26524596292,10152.155414066832,10325.944936900234,10263.671346919204,10478.783988407196,10413.757693577403,10585.8092299999,10363.20929260376,10465.764579586432,10485.767496685166,10227.68662029762,9891.874378167766,10087.212002622657,9980.235521172866,9865.773634930469,10362.485118432329,10450.478109520252,10210.957992299012,10359.162211378793,10550.875194815568,10384.8438027485,10622.561145757983,10521.874876183076,10952.838576136455,10998.325145967745,10937.06953091026,11172.111514040384,10931.714480552437,10936.542309178578,10942.482205445647,11104.368669974312,10945.367190296416,10883.588543616728,10618.874772868903,10724.310662765196,10998.485153902237,11093.022370580724,10817.255762868032,11164.667505951807,11039.08932107308,11159.98637303235,11451.84843965603,11742.135454192716,11852.791393541873,12133.176087266169,12347.604408652354,12323.14816959736,12161.722086060072,11956.93268707683,11846.768801562446,11858.55435691109,11762.198436462037,12008.073850539758,12080.554277452698,11572.061087609556,11560.854517872836,11532.082005794851,11667.798753527391,11593.753726384652,11372.604158414437,11378.27309803918,11596.484041867678,11800.81643417706,11453.089925343516,11410.761221708684,11568.32808256754,11677.913194862864,12062.866475549736,12043.70801397298,12469.759047923691,12592.032908730562,12371.0148143122,12738.907073089784,13018.6079161506,12865.902268157182,12819.5882774714,13070.077488260267,13078.975529964488,13033.270510756554,13127.91815779714,13153.440477185428,13104.63410074333,12948.098872438924,12876.575235033932,12870.463734919373,13226.718459568743,13634.017393539163,13790.763979118332,13652.290004637944,13918.232319068424,13892.869959801088,14060.116018344364,13825.863086666512,14305.243853452848,13884.023864518183,14039.00695512777,14530.387226237804,14836.051182566958,14518.084390638624,14407.894109416098,14898.824129941037,15379.167986456296,15210.163737948968,15655.563536718031,15546.208946624389,15216.70627155243,15241.706055972289,15656.070313634133,15765.248708332158,15567.272563364,15615.742561796564,16076.404856185032,15888.625142656305,16137.291353270924,15967.045554636516,16256.719364644892,16631.574097439323,17331.173305461016,17492.111590556055,17882.217875443486,18037.89605216074,17353.036254461203,16970.90855994817,17016.905998364313,17496.065075995262,16980.031001689436,17020.725107895872,16829.70840057562,16717.153191051548,16521.201840963415,17113.008353679863,16940.395497874946,17446.92315036724,17677.908062114147,18332.496835792124,18549.701857366163,18290.94489385602,18474.105266720595,18365.806169266827,18576.226506067025,18409.641229175464,18530.3587747201,18414.34726823453,18558.158756671208,18409.105374266197,18381.495200400877,18633.767531516816,18544.67589278981,18596.60507244689,18614.614310316545,18353.723370814656,18298.422746178945,17757.447641315655,17633.390795746694,17360.89786836832,17049.8048250301,16969.07392073509,17214.561744026072,17317.949007575346,16883.90054214696,16981.795752828442,16985.69363388291,17265.035654805342,16822.620780061967,16400.772270262227,16153.702612000852,16101.841257954296,16285.033777445697,16168.254078335907,16080.4279029708,16159.691764700803,16699.930542338436,16770.93848449493,16688.69942569287,17022.382990221733,17072.64551615353,17041.909177498444,16999.678344197193,17059.904915123934,17486.428754975732,17085.659657700857,17007.190600943242,17609.04673770109,17619.243034394003,18035.2117680172,17717.729397550127,17451.921877238885,17205.78710202082,17720.62167587521,17793.978693514655,17467.03442251174,17285.305596441794,16401.423225710663,16775.059714244642,16822.073956861626,17098.13099641422,17265.651689933216,17357.820310259962,17168.93975267487,16801.814241175485,16994.991824515946,17143.4062402694,16636.617811485266,16937.11104446638,16887.31491965303,17108.547112969543,16633.583050124813,16985.777890527093,16838.465562985817,17141.737738971136,17426.176769584632,17506.25079383763,17477.371806949734,17107.536841799632,17238.613470527755,17092.590564613292,17220.05851384514,17561.008757967895,17188.82946838014,16842.90532310511,16860.318315172695,16738.882351032058,17231.300660912497,17011.601331778744,16844.139804053382,17099.218613579997,16547.290949429207,16474.28402790141,16481.58111701514,16143.811603309476,16411.60077477264,16021.581469001238,16318.115240405436,15967.983815804388,15606.948360883704,15685.80806500496,15215.910617449754,15200.779064970313,15287.450751329792,15365.52923797694,15071.495236407018,14840.283405281469,14951.876986015302,15014.47120943487,15211.727358979648,15116.832698680597,15573.90999108687,16293.620552711598,16155.127351727151,16056.33276309114,15553.127900675185,15635.829916072676,15243.187597651951,15143.897616466367,15145.18348388141,15311.281064999308,15652.536310609992,15756.299901816828,15733.740816831414,15358.596035906936,15798.425543051771,15940.107933227617,16001.314268283444,15850.089373860856,16113.859376105956,16072.72106265154,15701.487247210054,15458.74476799261,15688.30537572423,15882.910772065212,15742.39495613946,15184.074862615322,15070.002166662582,14962.523960442057,14884.734036230082,14913.057415306192,15070.706241557751,15030.90524692437,15198.638764671688,15545.5305197255,15618.640665156374,15797.904876074246,16423.785406043302,16633.429427065657,16513.222073177396,16229.249187549223,16303.595963674992,16011.945320707217,16388.216439002248,16656.217719765278,16318.339942074366,16872.21078256354,16898.28185840111,17113.639655690444,17626.169899033397,17683.464411764264,18419.00372524686,18146.60370194463,18490.87509537267,18931.407189257385,18921.263544538364,18597.416200759388,18870.777264033983,19233.630055966747,18945.85782677024,19008.621895991335,18633.052478288995,18417.367846441,18568.20781165917,18291.40642663244,18587.92159345293,18783.172298199406,18725.48026620463,19130.10640753665,19634.37657301829,19534.889287651484,19958.42776553902,20943.143680545316,20477.176129420404,20210.292438555887,19987.32524636738,19628.03904959412,20329.61962761099,19925.6509811562,20167.49486141057,19552.17574823715,19326.78966173987,19245.218287446565,19700.230215893316,19607.905471071645,19527.044659953805,19617.929055142475,19081.33220430392,19272.12355187033,19640.62795881944,19887.930764689736,19892.58246332121,20089.082094842892,19798.8332857863,19841.996753731128,20254.22431342467,20570.53498763848,20408.028563598316,20413.11353263909
737,10000.0,10361.47242232197,10351.391570050291,9631.4510222124,9806.89714202996,9717.551677837404,9582.321608385377,9600.316103647565,9812.952223199472,9644.119286485586,9315.609680093165,9001.011704129029,9127.06848255235,9086.586013929797,8753.833624731298,8639.864308595188,8505.646343762864,8386.50204589691,8180.305360512708,8347.105236836382,8403.524997805225,8392.972740707357,8491.587638998764,8358.648724534129,8151.881904134785,8407.073174653984,8285.864457302323,8358.255059912335,8659.856388065617,8545.037655817347,8460.189459986363,8570.373063689605,8889.648116367898,8758.250021178997,8882.283522667913,9135.383375858755,9083.13709818289,9191.40108990538,9336.175220319972,9744.822942300789,9372.71921670402,9511.07156588817,9384.839813841852,9240.94304555919,9288.405503641066,9660.933961604253,9492.426822133972,9465.994096191454,9692.05692919539,10084.461466696024,10061.398070024446,9912.905390300572,10175.100554295805,9915.608473091444,9979.05674072096,9851.209594581904,9999.442801547437,9905.103149524406,10004.321195996194,9738.565316068403,9608.811078872724,9682.434215867796,9573.72793288746,9661.172117678712,9702.339172932396,9529.851836524756,9616.828515537163,9710.087075557758,9880.098231664571,9890.461611159362,9341.612790410994,9405.525606670202,9441.301158894605,9394.33584137081,9521.839110003397,9585.895052927495,9387.839459608917,9150.510459654712,9143.24646561423,9066.074478927409,9141.455233965591,9175.121215406953,9331.32215070981,9513.5459682963,9472.389711098782,9689.375406482251,10020.875047150634,10022.584360310875,9977.42600749622,10020.11206922292,10288.816538500116,10474.7761134847,10207.826439451484,9890.541322759587,10182.708091927436,10288.93850665212,10395.575304842356,10164.26166193084,10237.06503718399,10260.288485708312,9784.570978247844,9655.036854418777,9469.055358493422,9480.19813172216,9639.14485450578,9428.544863923336,9426.696421633322,9449.20518743342,9311.956510320835,9286.343653931572,9219.51306483912,9255.988794400007,9135.815311722154,8989.655841076927,8732.177678283626,8663.028207559122,8537.6579717326,8819.271586499626,9089.035998307942,8890.648859266736,8899.306234852978,8936.778796229479,8952.521058456607,8583.552047808816,8902.888774784675,8930.83365641799,8882.659075119911,8878.365968165159,8794.36580324607,8504.37508288013,8456.209030525888,8372.519760781632,8279.13298127528,8207.290504697577,8304.105237348733,8128.163749144194,8107.629609738175,8032.814687641032,8048.531019828682,8064.577489697658,8119.841968886425,7891.751921879229,7985.552647613757,7932.25570889938,7712.50331749344,7690.540564666151,7553.828722511185,7789.962892018798,7870.369714865716,8115.085526647032,8250.856659122781,8243.920069586353,8549.224983597105,8657.642814015026,8851.342179146131,8958.084402886207,8910.347648342755,8974.635940299951,9067.924631511003,9088.823099708996,8990.98062843029,9188.785052148767,9293.021927004493,9256.98147469713,9057.41029024044,8960.838017068822,8832.71732696915,8606.878527824296,8617.035310737505,8763.814908411723,9084.848085674794,9339.735056559111,9200.92187633988,9170.916762385938,9406.905957152854,9176.516737764528,8987.881785389247,9077.051595140192,9193.427186579513,9312.436454267436,9372.38869278152,9487.552865892594,9553.48322060884,9370.482428710578,9239.089758432476,8869.243791281202,8992.341780435047,8798.704359649717,8922.191843517352,8829.20481185017,9022.251156028104,9001.248787204848,8990.989043793064,9043.724454778609,9161.249425979018,9521.111387350593,10014.660873133234,10166.72831649172,10177.363700621983,10515.421767596708,10347.529944307214,10112.546384098709,10548.326817258916,10074.233971778714,9991.911793294965,10043.954051142093,10159.607068448511,10366.900121758965,10176.870142850434,10017.04323022312,10244.619793868467,10258.43862203057,10345.424159121185,9872.801234470617,9984.797023284733,10620.06466447487,10781.438421820238,10876.130149708551,11072.421619630217,11294.480886637974,11445.012931076755,11502.470363362452,10920.770651024532,10614.136296638775,11058.04377683364,11256.361452482288,10886.261547174308,10890.088169217615,10987.244901774991,10982.387755008407,11143.06117300353,11371.295082839297,11554.60217919804,11568.162210656472,11702.535526472804,12122.830373684446,11951.385818420878,11900.9084420033,12175.204885942045,11997.083973416642,11836.057234364016,11906.860991103806,12201.471980481843,12303.336691539846,12088.218041329714,12258.348654570338,12406.4744852664,12474.36188527991,12586.042844308577,12379.24029058495,12011.536605228966,11909.325127838409,12377.75231596845,12640.036166504831,12894.278457850756,12743.988642904258,12702.53410089401,12569.86275747822,13124.918007808588,13478.040671309922,13359.030713562324,12705.335689846092,12703.636101967011,12695.42762571926,12420.103828881143,12091.941078510206,11691.62953114735,11453.83893541574,11276.65315519434,11418.500872979695,11580.904170113135,11344.862903273475,11504.828534940312,11563.396238165957,11709.625682346064,11765.705219390024,11376.29940726012,11630.705207578652,11881.145599058957,11478.636588611014,11744.521789547396,12108.892997136105,12211.10272831894,12416.11145145638,12338.08479368175,12457.821905396991,12918.174285646935,13362.247697047049,13610.286137328245,13752.128947705927,14276.909719493422,14037.634307891693,13905.037327258531,13314.72699756313,13691.50801571276,13634.421852149146,13532.456276409011,12784.410149340669,12937.929962272705,12751.431739623566,12857.977154600188,12793.838907355395,12712.674744862556,12402.409212721765,12435.695128090236,12397.78488537608,12444.936669529236,12757.413577477062,12865.532314196986,13036.890190761627,12474.557747072742,12131.983371128264,12142.039141668174,11759.222096855372,11813.475717351566,11864.36979996668,11818.792064617584,11665.211219159852,11948.665638035129,12000.437230988542,11927.279125355057,11954.415700439238,12184.515641611371,12322.075144784938,12503.354294992796,12809.763274151934,12740.281883774833,12573.898894562464,12455.779204289487,12272.546870701552,12064.540094589667,12239.463431266877,11765.423507310225,11589.609993770522,11736.42376075234,12044.519051962823,11875.65257858943,11694.480302620352,11259.43398775112,11249.407368121092,11281.868325958872,11092.200896004964,11222.92558578975,11415.921890482468,11654.907743314225,11201.806586159748,11509.386680982683,11703.582757660455,11467.260693267388,11525.12470908556,11658.625161144755,11580.448167427186,11624.976745391596,11828.568054541674,11625.351274127444,11957.295732671337,12024.302269236216,11995.807375706509,12096.795443654666,12197.79866633956,12014.163977096916,12338.569824618886,12233.65776229719,12197.9473263141,11757.320394041246,11501.280359488888
740,10000.0,10068.964028986054,10569.789169686765,10774.04098740639,10715.383150507114,10604.31174579217,10790.82632624203,10617.778917512906,10731.149220534957,10746.683182879704,10834.732360271377,10614.357632915591,10731.29597404522,10443.790432808564,10564.268986135094,10638.185215661126,10480.342350462832,10220.053608339666,10242.934560024632,10548.221269318785,10818.887138370095,10697.335243431637,10863.499261269071,10936.683694998976,10700.239631121804,10434.936792204784,10788.241671611664,10840.809741466745,10692.869596426886,10476.702285983016,10855.685256014196,10944.586396720388,10759.129880536928,10881.060002493092,10913.332298206838,10911.000821788886,10992.100989858747,10876.15172850037,10860.34352340852,10893.146742560244,10891.958726343457,10446.61793509912,10401.044805744516,10471.836916697155,10533.56238464881,10257.129293704367,10470.652887144235,10433.132616143806,10520.20846114469,10573.984766177133,11024.24263930445,11106.890712505769,10887.035074752745,10900.757040087712,10649.633983472497,10764.408107462945,10927.41176897263,10510.928536829746,10648.753929647472,10581.644294553424,10197.618095833936,10426.625887029026,10324.4955882115,10696.258727275976,10919.43083737967,10813.151041343268,10800.11031184166,10723.055139587084,10936.57736277186,10586.751489016897,10646.778409257371,10750.51931496431,11083.228401773244,11306.202048217756,11557.29395231965,11538.100384164563,11500.734436252016,11679.459612348754,11909.3379744288,11611.095014422815,11763.820444530376,11910.093629063784,11974.149217401247,12289.465055839812,11862.306711427877,12058.238016312298,12186.728108580164,12144.701723149032,12330.943686665334,12439.35047892758,12377.481773941758,12147.808776600816,12117.955044604614,12079.340960508962,12235.00216631812,12025.94290008891,11982.59078184539,12439.16987096604,12123.07290130902,11699.564187864364,11315.74416158471,11450.029056434618,11512.449590503678,11366.37348280894,11744.764838313637,11551.875752473408,11417.887929630271,11158.89020352116,10943.120500920222,10867.764753812,10853.357625026883,10904.163747965027,11176.44533846665,10872.44016781898,10724.003701004684,10999.00328926819,10634.898131563776,10891.755648005712,11149.051583240143,10824.64171599514,10510.5586228235,10593.68606656807,10597.182607232548,10447.531753843796,10959.722416639868,11057.017258755186,10986.914753182456,11119.474714499716,11044.580293668969,11139.525153170667,11123.14367174488,11159.30167788261,11451.232029397752,11804.95433954472,11613.70796928762,11633.56637948174,11277.750691572044,11435.605338012145,11424.399186557806,11792.20489435306,11678.767135530858,11838.62517035252,11416.1695506991,11473.121776459211,11222.4667366285,11379.29709009886,11359.590149545367,11012.549790814426,11023.597444911637,10860.43107753446,11283.146951711147,11640.97620512029,11850.707869398024,11947.529594809426,11892.4572388066,11833.874313795492,12276.384983622987,12321.089205931235,12667.227693305427,13042.67833107457,13153.929490430926,13387.41513002706,13578.354462057456,13536.291173319289,13781.613263415986,14166.760222470572,13900.39180975061,13881.505274366296,13399.62596177332,13622.653087707202,13379.486197167062,13641.730155111434,13831.665486222386,14186.169908000127,14475.67792112252,14125.925031439314,13797.753430099676,13932.47323483508,14092.935234180004,13983.475183400296,14412.68188906319,14599.125990535524,14275.071369550187,14332.631762889669,14284.346934581305,14277.60295304935,13861.334208992028,13772.90049759021,13809.56657051176,13631.86484706196,13762.144448536732,13400.926216940392,13351.984810306,13481.605055817336,13430.567550570642,13431.353858014148,13754.585633697605,13769.259795645306,13869.859194294826,13938.230714391071,14529.665615298896,14391.36928939794,14041.197679308932,13995.010165740898,13978.83232889822,14315.68947730612,13555.484622279208,13233.287525588685,13390.610209724082,12908.735016929371,13024.50505855311,13271.747346443064,13597.844689035714,13170.204644593336,12893.70005046002,12650.176481577324,13022.884719392074,13324.994632152862,13229.315416826646,12974.80063561989,12924.567637121494,12514.418753383236,12472.95580535556,11944.742939804026,12246.963077830194,12152.772185699543,12319.62566365518,12128.525038224703,12064.009667413518,12335.523026417271,12197.107017451664,11712.484326831322,11564.952996131437,11065.593621055992,10876.881931747304,10649.590913701017,10457.91466825252,10438.587983709089,10468.22943418831,10525.201986841848,10288.163366356475,10361.233363338397,10331.718703702272,10367.337876026091,10182.48698082624,10175.266885604466,10379.94219036578,10455.04666959416,10392.648084401631,10337.628412503676,10334.616478591428,9980.041844848349,10155.933908760868,10374.122788590204,10523.117243879062,10742.882879604938,10701.889166559384,10702.39898658914,10939.563989234306,10695.643771897052,10606.558387602574,10850.847036278336,11089.455168675073,11200.823826570944,11403.022131177851,11365.114889853028,11496.48317091282,11164.381772294924,11023.525976339595,10870.8712594088,11060.006734545914,11058.206303297622,11155.80613530624,11264.25417532344,10954.201797696056,10845.322049169024,10994.593128034288,11025.424298957128,11160.141419978812,11382.38050676018,11609.284347379822,11690.248626833609,11330.386304046968,11347.108787505376,11248.74041868437,10822.385749044744,10705.43563907282,10455.746474338,10058.353172392446,10175.912337547545,9966.132812458874,10038.821679438935,9844.369279424916,10321.262955206848,10135.528439014592,10069.904738532052,9263.707968867437,9498.234140219756,9811.596298937246,9600.673791954694,9832.591803626732,10044.246294814744,9993.082930361095,10033.120467318,10306.198671376756,10348.225315097652,10179.7851146652,10032.057345126212,10117.155826589222,10120.74396857342,10060.145707787711,9940.32779133487,10175.119253733055,10001.53624739985,9973.74985286874,10023.321382887962,10080.298251151124,10786.689172702165,10666.623373024328,10733.160705452914,10749.708156828954,10489.684516661166,10288.835517992797,10507.149003749344,10379.350929372971,10416.753745808295,10455.8043302783,10430.009443618475,10436.09171960986,9971.272486377184,9885.657273090092,9886.509082762308,9950.641703430145,10202.79205195163,10076.315888175832,10115.917144911142,10205.088281917138,9839.381188106514,9826.636107127211,10356.508686573396,10408.177667999573,10596.25956494129,10571.395446494513,10395.121462638288,10417.858742672894,10525.7905146839,10427.665385805389,10344.805890385833,10396.690812376915,10386.449423028667,10594.043619880662,10377.11936959916,10147.569281995786,10209.51583601647,10077.961408461437,9638.985579400947,9802.006591560785,9831.955807232014,9945.831679083603,10232.66213658701,10461.982053128884,10818.043465575283,10712.937148717978,10538.287384834592,10679.513892091656,10724.953982598536
660,10000.0,10076.349245230547,9644.466234354057,9887.109335643332,9376.957098743756,9331.824538497753,9386.23634435733,9414.728574795396,9005.621637035263,9023.22661871695,9196.696248507533,8999.57511816154,8979.912753435681,9196.302217968849,8837.11756440428,8931.27994451214,9003.970269740379,9152.252800593513,9082.397239810314,8672.522344638928,8834.419158789417,8999.972665837935,9280.040882122672,9282.1044055336,9419.644126320924,9357.526280902504,9200.229181568477,9209.144900220528,9058.861402739056,9067.843090249218,8893.920592357594,8840.305137907566,8816.367833748227,8850.707384182459,8684.997286902495,8584.159961757967,8623.55236190613,8946.860192900122,8788.777107175973,8595.285545338502,8595.88470222688,8475.840855715773,8612.425510306539,8806.099869651594,8846.391971866185,8961.61797256122,9180.699080464532,9110.1065672052,9154.336685919625,8749.542407674287,9065.747569715184,9112.165035851072,9149.116210318887,9070.511702928532,9114.33487421802,9086.963632799954,8746.652593095125,8841.271037237164,8634.38057158931,8829.239626958672,8779.767762632871,9044.70778604808,8895.78724223251,8845.339379776855,8542.009006332282,8886.063014918667,8927.879849254867,8707.929966769156,9045.818734027258,9250.109231637389,9462.414925053106,9307.595009808912,9385.066741254665,9762.20944320822,9710.849088939904,10133.8150218802,9991.725036161204,10020.984179096768,10132.159968366894,10272.620042649076,9998.036725526335,9919.998961935844,10206.11321376519,10250.22046588164,10575.429410327217,10142.91069967119,10170.065070268014,10284.946680689469,10146.537411080051,10355.74828709114,10554.284312900894,10589.652320571397,10854.75681682114,10826.244535917514,11257.415595008828,11149.448253149969,10801.736266558466,10871.877759337543,11620.345541727382,11828.9795983131,12303.22968538257,12123.371934006627,12213.114239859086,12630.73010405148,12011.75214797496,11957.396937416484,11978.994312403538,12046.51716724782,12087.791902008928,12051.96232630771,11973.81780406591,11923.847996355598,11853.482560960454,11577.22327231486,10931.300621524297,11058.89599814622,11156.236777210424,11029.224019316856,10777.688381197984,10874.42179072146,10606.784202312274,10817.466189514496,10848.69979603279,10875.190435859256,10764.665176104836,10852.586210502384,10844.591748469074,10678.205184810067,10646.99164230378,10469.754379490889,10761.653265009088,10620.498569092586,10445.298637998285,10558.823111505297,11044.000483606482,11019.32923152676,10818.944816864054,10965.835815794877,11005.723387671138,10946.636974000528,11027.596621621224,11109.829996510114,11748.644137062947,11729.940726900555,12177.545496124623,12109.312451605889,12293.107954007555,12552.959798235055,12558.294885961155,12785.996200564416,12266.445217335622,12241.482922784337,11951.286447179637,12104.688691544712,11995.035239990411,12118.536699395128,12123.240826024285,11767.20732972541,11422.122288224487,11896.612550432445,11509.735872508509,11898.488563456058,11952.383309873892,11935.971964209744,11517.215247051628,11481.071223676749,11313.813034441177,11492.09601111102,11585.954538057367,11633.489552757052,11827.038047093496,11554.59908437853,11562.802038327867,11761.169300228374,12048.371477473916,12217.826176425242,12821.519924246846,12890.469053739556,12590.282660443278,12443.615945150526,12171.347631242645,12242.10363059834,12327.973677011483,12225.47487599767,12427.931199727098,12119.049115838465,11992.499402910758,11901.967182777047,12282.988017424304,12170.993245517846,12281.616268888874,12217.720198366063,12009.030058713855,12478.4544586809,12506.452945327825,11919.96077561142,11684.203497681128,11691.486242627208,11749.238677577145,11552.211907782956,11894.810489707972,12078.025560912887,12427.386423854969,12913.385631655545,12919.1108677201,13001.867861739524,12895.769629030545,12828.210773956896,12707.851850277651,12501.994358688591,12483.547836896758,12075.301247029514,12453.79396012637,12799.373057266275,12468.812342965804,13003.044645353024,13394.588818775468,14008.06995669446,13922.030739590717,14134.403034579174,15051.530544224488,15176.23254635755,15196.568785623422,15110.925022380316,15068.262026858154,15343.82474276529,15418.87444998234,15574.320982384044,15581.83477581008,15539.892546728504,15367.295019347554,15769.518910514664,15616.504959786223,15885.609614387284,15666.101687892591,15527.362172817304,15602.534254360076,15544.786817287491,15748.581281589646,15982.969222038504,15639.689438005307,15425.62287819498,15698.55202830517,15464.316515941602,15436.731091368056,15531.369930421097,15134.149895217455,15032.554924489928,14959.5828918173,14369.490334063576,14655.440395032743,14752.41608434854,14527.356984808082,14733.16402606716,15071.723783360858,14509.25341855707,14325.518075636324,14144.273205719275,14329.520245883094,14276.539456890565,14813.92975308734,14501.06291760536,14250.572723942132,14036.4328759168,14072.883509524494,13964.734929268074,14044.372748109608,14192.02351231591,14380.297488450877,14199.270048398215,14824.967748144947,14747.586743649596,14743.824487851483,14715.969892376916,14919.389877749783,15431.507348379568,15586.13330184284,15586.898365113131,15985.700182223603,15936.424792709771,16559.35881985906,16313.309375654671,16551.836237482297,16641.81467281647,16301.743473724016,16179.927527929804,16105.365566537188,16482.058957384306,16870.61027807849,16761.314339854536,16654.97411711946,16573.12532091623,16652.707894196523,16821.659240301986,16918.54810869726,16711.39843678952,17063.527422463703,16668.435363823843,16641.376824803912,16792.224505297454,16963.6019614127,16947.831654646085,16589.782588389553,17173.904520355532,17476.653742075083,18069.20533189107,17712.573727648964,17221.26994370999,17230.218171892182,16567.16634680599,16770.91889335972,16358.644735101068,17116.096503285644,17206.090341157087,17899.46172616803,17918.747973056416,17780.849582856048,17525.4839365863,17412.415046268816,17436.682624716017,17785.005584192422,17623.65670825416,17598.57173867113,17021.545191145357,17343.352596250774,16850.42411520612,16357.094019742162,16480.59671627684,16694.651385413974,16656.562545395434,16010.218339958124,15581.97111238611,15380.996434413277,15769.54083785712,15478.45359985821,16071.201527056131,16353.739945426934,16183.223908552998,16595.507136355725,17022.338790894173,17174.119848687576,17126.784042605723,16897.5394101668,17584.355577397742,16953.565575970057,17044.133631397814,17472.04923828718,17897.309997224544,18255.001878362626,18307.71275781606,17868.241469596906,17927.19007273478,17895.897376482008,17709.00879053184,18668.148067055743,18868.133511529435,18156.376550449964,18663.06725436946,18484.51381797967,17861.06986553506,18331.330407405618,18267.624473499964,18463.50574161511,17947.360919111332,17954.98709696531,17932.76034083597
